Forma da camisa mt pequena para ser xxl. ,Product,,Bad,,
"Gostei muito,realmente é anti aderente.",Product,,Good,,
ótimo produto e data exata de entrega ,Product,Store,Good,,
poderia ser pintada.,Product,,Neutral,,
"custo benefício, e cai bem!",Product,,Good,,
"Muito bonita a peça, o tecido poderia ser um pouquinho mais grosso...",Product,,Good,,
"Gostei muito do produto,só que menos de um mês o aparelho deu problema e eu levei a autorizada e  tive que escultar que provavelmente o defeito era mal uso e questionei a ele se o aparelho era descartável ele ficou quieto,eu só espero que eu não tenho problema com este aparelho?",Product,,Dangerous,,
"O pano deve ser ótimo para a Lavagem a seco, eu anotei que tem uma certa maciez faz com que Lava Bem e sai sujeira o mais rápido, talvez é um ´pano que pode dar um bom resultado.",Product,,Neutral,,
"APERTADO, TODO CALÇADO QUE COMPREI FOI 42 E DEU NORMAL , MAS O DE VOCES FICOU APERTADO, A TROCA PARA MIM FICOU INVIAVEL PORCAUSA DO FRETE.TERIA QUE COMPRAR UM NUMERO A MAIS.",Product,,Bad,,
"Gostei, pelo preço vale a pena.",Product,,Good,,
boa,Product,,Good,,
Sim. O produto é ótimo e lindo. Adorei. Entrega no prazo e facilidade.,Product,Store,Good,,
Gostei. Protege bem o iPhone.,Product,,Good,,
Cheiroso e deixa o cabelo da minha filha mais fácil de desembaraçar!,Product,,Good,,
"O produto é ótimo, porém veio com defeito. O procedimento de troca foi realizado na loja física do shopping Catuai Maringá, onde tive um péssimo atendimento. O processo até a ligação ao sac foi ótimo o que deixou a desejar foi o atendimento da Havan Maringa Catuai ",Product,Store,Dangerous,,
"Assim o produto vai ser sempre aperfeiçoado para atingir a nota máxima,",Product,,Neutral,,
Aparentemente parece ser bom.,Product,,Good,,
Produto de ótima qualidade,Product,,Good,,
"Excelente protetor, deixa a pele sequinha, não fica com aspecto oleoso!!!",Product,,Good,,
Mangueira veio furada!,Product,,Bad,,
Cumpre o que promete,Product,,Good,,
"A impressão é boa, o tecido também, porém o tamanho M é muito grande.",Product,,Bad,,
Rapidez no atendimento e no envio.,,Store,Good,,
produto chegou antes do agendado. Chegou embalado e com nota fiscal. Original.,,Store,Good,,
Sim. Ótimo!,Product,,Good,,
Pq o jogo é muito bom!!!,Product,,Good,,
"Perfume floral muito bom, todos meus colegas de trabalho amaram. Entrega super rápida.",Product,Store,Good,,
"Muito bom....meu esposo amou.
Espero que fique para comércio sem ser edição .",Product,,Good,,
Cremoso!!,Product,,Neutral,,
A embalagem é ótima para terem em sua mala tanto de viagem como do dia a dia.,Product,,Good,,
"Gostei, superou minhas expectativas, estou plenamente satisfeito, recomendo. ",Product,,Good,,
"Um pouco decepcionada, parecia um pouco mais estruturado nas fotos.",Product,,Bad,,
Esse fogao tem uma chama muito boa. O forno e muito bom. Amei esse fogao!,Product,,Good,,
"Ótimo produto, pra quem precisa de uma emenda, recomendo.",Product,,Good,,
"veio estragado, tive que jogar no lixo",Product,,Bad,,
eu achei otimo connectpart são de mais de bom no atendimento feliz 2016,Product,,Good,,
Produto original que funciona perfeitamente.,Product,,Good,,
"Recebi o biquini no prazo estipulado, o mesmo é maravilhoso e eu recomendo o site a todos. ",Product,Store,Good,,
"Ótimos produtos, acabamento 100%.
Obrigado Connect.",Product,,Good,,
"Já tinha comprado outro filtro e como só encontrei este modelo na Polipartes, agora comprei mais um, porque o depurador Brastemp que tenho é antigo. Desta vez o produto foi entregue dentro do prazo, o que não tinha acontecido na entrega do anterior.",Product,Store,Good,,
poderia ter disponibilidade para diminuir comprimento da corrente,Product,,Neutro,,
Qualidade e desempenho,Product,,Good,,
Macio e de longa duração,Product,,Good,,
"A calça Modeladora Lejeans não aperta na barriga por so ter 3 dedos de reforço encima.
Após ser lavada mesmo a mão ela encheu de bambulim.",Product,,Bad,,
"Muito bom, funciona conforme prometido!",Product,,Good,,
Produto lindo e super confortável. Recomendadíssimo!,Product,,Good,,
Maravilhoso! Amei,Product,,Good,,
"excelente camisa, recomendo a todos",Product,,Good,,
"Gostei da qualidade, design e acabamento. ",Product,,Good,,
excelente produto! atende prontamente!,Product,,Good,,
Perfeito! Muito lindo!,Product,,Good,,
Filtro solar não pode faltar nunca . Inverno e verão este é meu preferido. Vale a pena ter. Este vale pelo custo-benefício.,Product,,Good,,
Ótimo!,Product,,Good,,
"O cheiro é ok, mas a duração é muito pequena pra um edp.",Product,,Bad,,
"Adorei a bolsa! Maravilhosa! Produto de excelente qualidade, com uma entrega muito rápida e um atendimento surpreendente!",Product,Store,Good,,
"Não durou uma semana, já foi para a assistência! ",Product,,Bad,,
Produto chegou dentro do prazo! Porém ja deu defeito! O produto nao liga,Product,Store,Bad,,
Muito boa qualidade ficou perfeito,Product,,Good,,
Melhor jeito de armazenar alimentos,Product,,Good,,
ótimo!!!,Product,,Good,,
Maravilhoso! Simplesmente amei,Product,,Good,,
A peça é linda! Como eu esperava!,Product,,Good,,
"A Capa satisfaz as expectativas, mas eu esperava mais em relação a qualidade, mesmo que seja um produto spigen. Acredito que minha próxima aquisição será a Tough Armor, por ser mais barata e proteger mais.",Product,,Neutral,,
muito bom produto,Product,,Good,,
nao recebi o produto,,Store,Bad,,
excelente atendimento e entrega rapida,Product,Store,Good,,
"amei, lindo de boa qualidade!!",Product,,Good,,
o produto e bom e atendeu as minhas expectativas,Product,,Good,,
"eu gostei muito das panelas, são práticas, fáceis de lavar e boas para a saúde.",Product,,Good,,
Bom,Product,,Good,,
Não fui devidamente informado sobre a característica do salto e da sola deste sapato o que o torna barulhento ao pisar e desconfortável de usar. ,Product,Store,Bad,,
olha amei a sandalia só achei que demorou pra chegar ,Product,Store,Bad,,
Produto de Alta Qualidade ,Product,,Good,,
Material excelente e confortável e ainda por cima com um ótimo preço. Valeu a pena.,Product,,Good,,
"O papel vem embalado individualmente, mas tem sujeira dentro de algumas embalagens. Tive problemas com o empacotamento da empresa, que dobrou as folhas nas laterais... Ainda não sei se vou conseguir utilizar as folhas. No momento, não recomendo.",Product,,Good,,
"atua como ventilador
não refresca o ambiente
esperava outra finalidade do climatizador do",Product,,Bad,,
O botom é bonito e criativo.,Product,,Good,,
Perfeito ficou,Product,,Good,,
"Excelente, promete e cumpre.
A conexão é bem projetada e, até o momento, não apresentou falhas.
O equipamento é muito resistente e acabado, exceto a braçadeira do guidon que é dificil de instalar em qualquer lugar. Tive que rosquear o parafusou ao contrário o que fez com que o encaixe sextavado ficasse invertido e nao funcional.
De qualquer forma, está instalado e funcionando.",Product,,Good,,
Transparente na parte preta. O tecido Preto da loja é extremamente de má qualidade ,Product,,Bad,,
Tenho usado como base e deixa a unha uniforme para aplicação do esmalte. Tem contribuído para unhas mais resistentes.,Product,,Neutral,,
"Produto de bom acabamento, confortável, tudo de bom",Product,,Good,,
"Encaixe bom. Não é original, mas eu uso, guardo, é só. ",Product,,Good,,
Fragrância e fixação boas. Melhor que o Animale tradicional.,Product,,Good,,
"Muito pesada, o vapor fica pingando.",Product,,Bad,,
"Pequena
fácil de manusear
de guardar
bom preço",Product,,Good,,
Já é o segundo conjunto que eu compro,Product,,Good,,
Gostei do produto.  Só n é melhor pq tem um cheiro muito forte.  Clientes reclamam muito disso. ,Product,,Bad,,
Gostei muito! Muito bom!,Product,,Good,,
"OS TAPETES SÃO DE EXCELENTE QUALIDADE E DA UMA APARÊNCIA BEM LEGAL NO CARRO, EU GOSTEI MUITO E RECOMENDO.",Product,,Good,,
Qualidade excelente.,Product,,Good,,
Otima Colônia para usar a noite e durante o dia. Bem suave. ,Product,,Good,,
"MUITO BOM
",Product,,Good,,
"Gostei do produto, atendeu as espectativas",Product,,Good,,
"O material, bem como, o conforto que ele confere aos pés são excelentes, no entanto, peca nas fotos. As cores do produto nas imagens, apresentadas no site, diferem do produto real.",Product,,Bad,,
"Sou super fazona dessas aguas de banho..
Essa é minha favorita..cheirinho maravilhoso!!",Product,,Good,,
Achei que o produto era maior,Product,,Neutral,,
Ótimo produto ,Product,,Good,,
boa a qualidade mais o acabamento das laterais deixa muito á desejar.,Product,,Neutral,,
ATINGIU MINHA EXPECTATIVA,Product,,Good,,
"Perfume maravilhoso! Não é tão forte, o cheiro é maravilhoso! Época Cosméticos entregou no prazo, tudo bem embalado e ainda ganhei amostrinhas. Parabéns!",Product,Store,Good,,
"Gostei, mas achava que as partículas para esfoliação seriam mais abrasivas.",Product,,Neutral,,
Comprei este pincel para utilizar no tecido e estou gostando bastante,Product,,Good,,
estou avaliando o site!!até hoje não recebi meu produto e ninguem fez nada para resolver!!,,Store,Dangerous,,
"Tradicional, muito bom, sempre que posso, compro esse produto. Valeu.",Product,,Good,,
Eu achei maravilhoso os livros que comprei,Product,,Good,,
"Muito bom... Porém, pouco rendimento",Product,,Bad,,
Ótimo muito vapor e bateria duradoura,Product,,Good,,
Muito lindo lindo lindo lindo,Product,,Good,,
Faz bastante barulho de vento a partir de 70km/h,Product,,Neutral,,
"O maiô já veio com um pedaço da parte da frente descosturado.  Quando coloquei ele abriu em mais 2 lugares. Achei que faltou mais elasticidade na lycra. Pensei até em troca-lo só que daria mais trabalho, então levei para uma costureira ...",Product,,Bad,,
os cães aqui de casa amam e é super saudável.,Product,,Good,,
"Gostei, mas o Tecido é meio transparente...",Product,,Neutral,,
"Bom acabamento,  entrega rápida e preço excelente. ",Product,Store,Good,,
muito importante no nosso momento em que as pessoas tem que ter uma educação mais clara da igreja aqui,Product,,Neutral,,
"Por que na descrição esta super branca, e na realidade fica azulada. ",Product,,Bad,,
"Eu achei o produto bom. Porém, o sistema de regulagem de altura não é muito interessante, pois, gera uma certa dificuldade para aparar.",Product,,Bad,,
muito bom,Product,,Good,,
"Eu achei a sapatilha moderna, bonita e confortável",Product,,Good,,
"Meu filho indicou a loja...fiquei apreensivo mas deu tudo certo.
Ótimo produto...",Product,,Good,,
"Muito bom, plástico de excelente qualidade, exatamente como o anúncio.",Product,,Good,,
"SIM,....ÓTIMO.",Product,,Good,,
"Atendimento excelente, entrega rápida, muito bem montada a coroa, apenas não recebi o boleto para pagametno",Product,Store,Good,,
Boa gualidade preço ótimo.,Product,,Good,,
"Por fora é bacana, mas internamente deixou a desejar. A palmilha é simploria, não deixando o calçado confortável...",Product,,Bad,,
"Faço uso dos produtos da La Prairie há mais de trinta anos e gosto muito,os da linha Caviar são excelentes.",Product,,Good,,
lindo e de extremo bom gosto,Product,,Good,,
TUDO DE BOM E VAI DURAR HORRORES,Product,,Good,,
"Dei de presente, adorou.",Product,,Good,,
Eu achei muito boa a experiência em comprar via internet. As informações no site foram suficientes e a entrega rápida.,Product,Store,Good,,
Ótimo kit completo só instalar e funcionou tudo de acordo.,Product,,Good,,
"Amo amostras!mas esse eu não usei ainda, quando eu experimentar melhor eu compartilho...",Product,,Good,,
ALgumas prateleiras se soltam facilmente,Product,,Good,,
"Me decepcionou bastante, esperava outra composição no colo. Ficou apertado no peito e super folgado nas mangas. Nao gostei :(((",Product,,Dangerous,,
Ótimo atendimento e um produto de boa qualidade,Product,,Good,,
Gostei do produto e é realmente o que eu esperava.,Product,,Good,,
Chegou no prazo e sem nenhum problema,Product,Store,Good,,
Recebi o produto em perfeitas condições e achei lindo... Já havia comprado um outro óculos antes e por isso comprei novamente... Simplesmente maravilhoso!!!,Product,,Good,,
Eu Achei a fragrância muito gostosa.,Product,,Good,,
Ótima qualidade do produto... Entrega rápida.,Product,Store,Good,,
"Perfeito, pele uniforme e sem aquela sensação de que seu rosto esta com muita maquiagem....#amei ",Product,,Good,,
"Gostei bastante. Custo beneficio otimo. Sem uso de gordura. Adorei.
",Product,,Good,,
"Muito bom,  sua fixação não é muito bom,  mas o cheiro é ótimo",Product,,Good,,
"Gostei muito do tecido e detalhes em couro, porém tive que ajustar um pouco pois a modelagem ficou  pouco grande.",Product,,Dangerous,,
Eu achei ótimo. Muito rapido a entrega tbem!,Product,Store,Good,,
Otimo produto,Product,,Good,,
É muito bom porém o preço é elevado,Product,,Good,,
"Não gostei do acabamento comparado ao amplificador que eu possuía anteriormente, mas em relação ao rendimento, é bem melhor. ",Product,,Dangerous,,
Ótimo.Produto com boa recepção.,Product,,Good,,
Apesar do baixo consumo apresenta um bom brilho. Mas infelizmente após alguns dias de uso já notei que alguns pingos de led haviam parado de funcionar.,Product,,Dangerous,,
"Boa a compra
",Product,,Good,,
uso outro shampoo do CKamura... e adoro... acredito que este tambpem seja bom,Product,,Good,,
"Perfeita, muito prática!",Product,,Good,,
"Produto excelente, qualidade acima de tudo.",Product,,Good,,
"OLÁ. TEM ALGO ERRADO. MEU PEDIDO É UMA JAQUETA JAKARTA MASCULINA PRETA GG - E NÃO A JAQUETA DETROIT.
TEM ALGO ERRADO.
RECEBI A JAQUETA """"JAKARTA"""", E NÃO GOSTEI.
PREFIRO A DETROIT -
PENA QUE NÃO ACERTEI O TAMANHO.",Product,,Dangerous,,
"Produtos de boa qualidade, e entrega super rápida.",Product,Store,Good,,
"maravilhoso ! tem me ajudado a ficar com a pele mais  clara , bonita e saudável !!",Product,,Good,,
Bom produto respondeu as expectativas !!,Product,,Good,,
"bom produto, resistente e bonito",Product,,Good,,
Quebrei o parafuso dentro do puxador. Tive que comprar outro puxador e comprei novos parafusos,Product,,Neutral,,
"Vestiu bem, modelagem correta.",Product,,Good,,
é um bom produto estou satisfeita,Product,,Good,,
"Almofada de pescoço normal. Inflavel, pratica de carregar na bolsa p viajar. Gostei.",Product,,Good,,
Ótima qualidade.,Product,,Good,,
BOA QUALIDADE BOM PRODUTO 000,Product,,Good,,
Perfeito!! Igual ao da imagem,Product,,Good,,
Tive dificuldade com o polimento,Product,,Dangerous,,
ótimo,Product,,Good,,
Muito bom. Bem embalado! Aprovado.,Product,,Good,,
produto muito bom. o cadeado podia ser melhor,Product,,Dangerous,,
"Otima central é top coloquei no meu Corolla show de bola , recomendo pra quem tiver querendo comprar . Não vai se arrepender ...",Product,,Good,,
Excelente !!!!,Product,,Good,,
"Gostei  ele é duradouro fico cheirosa o dia inteiro.
A entrega foi no prazo.Eu recomendo.",Product,Store,Good,,
pratico,Product,,Good,,
"Maravilhoso, assim como a loja!
Entrega no prazo",Product,Store,Good,,
"O produto veste bem, porém esperava um material melhor",Product,,Bad,,
Qualidade e conforto.,Product,,Good,,
"Produto simples, mas honesto. Boa qualidade. Coloquei freios de acionamento manual e ficou muito melhor do que o freio a pedal.",Product,,Good,,
"o produto é bom em relação custo beneficio,mais não tem muita durabilidade sai em poucas lavagens e o nível de matização e muito fraco se quiser matizar e utilizar o Botox tem que usar um matizador mais potente junto com o produto, a textura é muito liquida que torna o manuseio um pouco ruim derrama muito faz muita sujeira",Product,,Bad,,
"O produto veio do jeito que escolhi no site. O único ponto negativo foi a entrega que demorou demais e passou do prazo previsto. No mais, foi tudo bem.",Product,Store,Good,,
muito bom.,Product,,Good,,
Otimo produto. .aconselho a todos,Product,,Good,,
Excelente produto! Muito confortável!,Product,,Good,,
otimo,Product,,Good,,
"Não gostei, e inclusive recusei a entrega",Product,,Bad,,
porque estava procurando o produto.,Product,,Good,,
"Amei o produto, chegou em perfeitas condições, fora a atenção dos administradores do site, que ficam acompanhando e posicionando da entrega da encomenda até a chegada ao local. Com certeza voltarei a comprar novamente.",Product,Store,Good,,
"Calça veste super bem mas acho que deveria ser um tecido melhor, pois fica mt transparente",Product,,Bad,,
"Produto de baixa qualidade, pedi o tamanho P contudo veio muito grande.",Product,,Bad,,
"Amei o produto, além da postura que te obriga a manter.Me deu mais qualidade de vida. Uso todos os dias, tenho um problema de coluna e isso me deu mais segurança.",Product,,Good,,
A preta veio certa!!!mas a outra listada  veio enorme!!!!nao gostei do tecido da preta!!! Eu pedi as duas no mesmo tamanho!!!!entao não fiquei feliz!!!!,Product,,bad,,
"Dá uma boa revitalizada nos fios! O cheiro é um pouco marcante na hora da lavagem porém fresco, e não fica incomodando depois. Gostei.",Product,,Good,,
"Maravilhoso!!! Cheiro doce e marcante, extremamente feminino. Fixaçao excelente!!!",Product,,Good,,
Produto de excelente qualidade. Chegou perfeito e no prazo. ,Product,Store,Good,,
"   Eu já conhecia a Timex,tive vários outros produtos acho excelente a relação de custo e benefício bem como sua durabilidade ",Product,Store,Good,,
gostei do produto,Product,,Good,,
MUITO BOM,Product,,Good,,
Produto muito bom! Evita muitos problemas com ruídos.,Product,,Good,,
"perfeito, veio lacrado, e funcionou muito bem. Obrigado",Product,,Good,,
"Unico problema é q veio com um furinho bem pequeno perto da etiqueta. De resto, muito boa qualidade. ",Product,,Bad,,
fácil de aplicar e protege muito mesmo.,Product,,Good,,
são maiores do que pensei e tem linhas amei!,Product,,Good,,
produto bom otimo custo beneficio,Product,Store,Good,,
eu achei ótimo. muito atencosos,Product,Store,Good,,
"Bom,mas o tecido um pouco fino.",Product,,Good,,
A Mercadoria é Ótima!,Product,,Good,,
Muito bom !,Product,,Good,,
Comprei no escuro e me arrependi,Product,,Bad,,
"veste bem, preço muito especial, boas costuras era oque esperava.",Product,Store,Good,,
PRODUTO E EXCELENTE,Product,,Good,,
"não usarei não gostei do tecido não
",Product,,Bad,,
Porque é um bom produto e atende as minhas necessidades,Product,,Good,,
Coleção muito bonita!,Product,,Good,,
"Gostei, comprei para presente espero que a pessoa goste",Product,,Good,,
"Cabelos mega hidratados na primeira lavagem, super recomendo.",Product,,Good,,
Lindo! Só q precisei fazer ajustes na cintura... muito largo,Product,,Good,,
Não recebemos o produto até agora!!!!!!!,Product,Store,Bad,,
"achei a calça perfeita tanto na modelagem quanto no tecido encorpado, veste muito bem !",Product,,Good,,
não é igual o da foto.,Product,,Bad,,
Produto de ótima qualidade ,Product,,Good,,
Lindo!!! Ótima cobertura!,Product,,Good,,
o produto foi instalado e funcionou perfeitamente,Product,,Good,,
ainda usando da energia.,Product,,Neutral,,
Adorei o brinde,Product,,Good,,
"Adorei muito lindo , a entrega foi rápida ",Product,Store,Good,,
"Fantastico, uso há algum tempo.",Product,,Good,,
Linda super top,Product,,Good,,
"Gostei,mercadoria de boa qualidade entrega no prazo combinado.Só preciso saber como fazer para troca de mercadoria?",Product,Store,Bad,,
O Spin doctor me superou compre esta oferta sem saber nado do produto e descobri que ele é muito forte e rápido.Muito bom mesmo.,Product,,Good,,
Perfume gostoso mas sem fixação.,Product,,Good,,
"A cama veio td riscada, um pedaco da cama quebrada e sem duas ripas. Nao gostei. Reclemei no site e nao tive retornou. nao compro mais no site, pois nao tem responsabilidade com seus produtos.  Pessimo servico.",Product,Store,Bad,,
   Muito bom indico para qualquer tipo de veículo.  Mais fica show npd vw,Product,,Good,,
no meu cabelo não se deu mas o produto e bom.,Product,,Good,,
Ótimo. Encaixe perfeito dos 2 lados.,Product,,Good,,
Realmente um bom produto...,Product,,Good,,
"Ótimo produto, entrega perfeita parabéns!",Product,Store,Good,,
o prazo de entrega e o produto atendeu minhas expectativas,Product,Store,Good,,
Hidrata muito bem o cabelo após o processo de alisamento.,Product,,Good,,
Muito bom acessório!,Product,,Good,,
Achei frágil a conexão da escova com o cabo.,Product,,Bad,,
Muito bom. Não tive problemas ,Product,,Good,,
"Atenciosamente,


Walter do Nascimento Filho

.
Enge-W Cálculos e Projetos Ltda
walter.nascimento@enge-w.com.br <mailto:walter.nascimento@enge-w.com.br>
com:(11) 3819-8342
cel:(11) 97204-7443",Product,,Neutral,,
bom,Product,,Good,,
muito bom o produto,Product,,Good,,
"Amei esse produto, simplesmente perfeito pra mim. ",Product,,Good,,
"Apesar de não ser da espessura que eu queria, o produto é bom e estava com um preço bem razoável.",Product,,Good,,
"Adorei produto
Nao derrapa e parece de boa qualidade",Product,,Good,,
"Bom, produto ótimo, entrega rápida",Product,Store,Good,,
"BOA QUALIDADE, DEVIA TB COBRAR E VENDER A BROCA CORRESPONDENTE A BUCHA DO PARAFUSO.
OK",Product,Store,Bad,,
Apesar de ser eau de toillete tem boa fixação ,Product,,Good,,
"Faz muito barulho, mesmo em velocidades mais baixas.",Product,,Bad,,
ok ,Product,,Good,,
Um bom produto,Product,,Good,,
"Tecido, corte sem costuras. Minha preferida!",Product,,Good,,
 boa qualidade,Product,,Good,,
Excelente,Product,,Good,,
"É A SEGUNDA VEZ QUE COMPRO O PRODUTO E ACHO MUITO BOM MESMO.  RECOMENDO, É UMA TV POR ASSINATURA SEM TAXA, COM A VANTAGEM DE VER O QUE QUER QUANDO QUER.",Product,,Good,,Experience
"Bom,  suave  gostei para o dia... seco excelente para o verão ",Product,,Good,,Experience
os esmaltes são lindos e a loja é ótima,Product,Store,Good,,
"Gostei muito da camisa, principalmente a malha e as cores",Product,,Good,,
"Além de lindo, confortável!!!",Product,,Good,,Experience
Achei que fosse um pouco maior visualizando via site.,Product,,Bad,,
Econheço o produto.,Product,,Neutral,,
Produto excelente e entrega muito rápida.,Product,Store,Good,,
"PRODUTO MUITO BOM, JÁ CONHECIA E EM QUANTIDADE MAIOR SAIU BEM EM CONTA.",Product,Store,Good,,
"Excelente recomendo a compra, produto original, a loja foi muito eficiente na entrega.",Product,Store,Good,,
"Produto de alta qualidade ,conforme o anunciado",Product,,Good,,
"Nota 5 - ótima compra, exatamente como combinado. ",Product,,Good,,
Ótimo! Chegou no tempo certinho! ,Product,Store,Good,,Experience
Produto igual ao anunciado. Chegou antes do prazo.,Product,Store,Good,,Experience
"os auto falantes são muito bons, mas na minha opinião faltou um pouco de força nos graves........",Product,,Bad,,Experience
"Produto ótimo, excelente qualidade, super confortável. Recomendo.",Product,,Good,,Experience
achei otimo o aroma do perfume,Product,,Good,,Experience
"Não instalei ainda, mas parece que esta tudo em ordem",Product,,Good,,
"Eu achei o produto muito bom, alias, meus filhos que gostaram, pois foi pra eles.",Product,,Good,,
"Parabéns pelo acondicionamento, a muda está perfeita como se tivesse sido colhida no momento que retirei da embalagem, parabéns pelo carinho com que tratam as mesmas.",Product,,Good,,Experience
Por que encaixou perfeitamente no espaco do fogao anterior e é mais fácil de acender as bocas e forno,Product,,Good,,Experience
"eu achei o produto muito bom, porém é grande tenho que realizar troca.",Product,,Good,,Experience
PERFEITA!!! Indiquei para todas minhas amigas!! Virei cliente fiel. 100% HoneyBe.,Product,,Good,,
"Muito bom...excelente resultado.cheirinho maravilhoso, qualidade nota 10!
",Product,,Good,,Experience
Produto Excelente !! Tinha o espaço que meu filho precisava e o material interno e externo é bem fácil de limpar. O fato da lancheira poder ser acoplada ao handle da mochila libera ainda mais espaço para guardar todas as coisas que meu filho precisa. Ótimo produto,Product,,Good,,Experience
Superou minhas espectativas pela rapidez e qualidade de impressão assim como a comodidade wifi !,Product,,Good,,Experience
"Pigmento muito fraco, não sai quase nada no pincel. ",Product,,Bad,,Experience
"Lindo papel, de excelente qualidade e gramatura.",Product,,Good,,
Produto de boa qualidade,Product,,Good,,
"Ainda não consegui usá-lo, pois o modelo que comprei ficou apertado no meu pé. Ainda estou aguardando a Savana concluir a troca.
O que pude perceber é que parece ser bastante robusto, mas peca um pouco no acabamento. Os rolamentos não são de primeira, vale a pena um upgrade.",Product,Store,Bad,,
"Excelente produto, embalagem completamente vedada e qualidade ótima!!!",Product,,Good,,
Adorei e estou gostando muito de comprar pelo site amei...,Product,,Good,,
eu achei otimo.,Product,,Good,,
"Esse produto eu comprei para minha mãe, ele foi indicado pela dermatologista dela. Minha mãe gosta muito, ela tem alergia a vários produtos, esse ela usa sem problemas.",Product,,Good,,Experience
Produto original.. muito bom.. chegou antes do prazo. .. muito boa o site!!,Product,Store,Good,,
Gostei mto realmente foi o ke eu esperava valeu por me fazer confiar nos seus produtos e com certeza irei endica-los ,Product,,Good,,Experience
"Adorei! Excelente cobertura e cor linda, dá um ar saudável ao rosto.",Product,,Good,,Experience
Muito bom e de otima ququalidade.recomendo,Product,,Good,,
"Roupeiro grande, robusto, bonito. Vale o preço pago.",Product,Store,Good,,
O perfume é sensacional! Um dos melhores que eu jamais usei.,Product,,Good,,
"Quando estiver na promoção de novo comprarei, com certeza, ótimo produto.",Product,,Good,,
"Produto bem acabado e prático. Não preciso mais de bolsa a tiracolo. Cabe minhas carteiras, cigarros celular, etc.",Product,,Good,,Experience
"Assim como aconteceu com o farol de milha, não consegui regular a altura do farol nos locais indicados. mas fiquei bem satisfeito.",Product,,Bad,,Experience
Escolhi esse perfume porque é excelente ,Product,,Good,,
muito bom ... chegou no prazo e sem problemas... só achei o valor do frete meio alto.,Product,Store,Good,,
"otimo produto, de facil manuseio",Product,,Good,,Experience
Gostei da novidade,Product,,Good,,
A calça e linda e veste bem. Mas eu havia comprado a calça que não era acetinada e a modelagem dela é melhor. A cintura e mais alta e mais firme. ,Product,Store,Bad,,
Eu achei a entrega rápida e o produto é muito bom.,Product,Store,Good,,
"Muito bom. Um perfume marcante, que vale à pena ter em mãos.",Product,,Good,,Experience
Lindo sapato simples mas com muito estilo e de boa qualidade. Adorei!,Product,,Good,,
"Muito bom!
Eu adoro",Product,,Good,,
"qualidade e preço bom.
",Product,Store,Good,,
Muito bom produto,Product,,Good,,
"Quero destacar a falta de comprometimento por parte da loja quanto ao prazo de entrega das mercadorias, pois os contatos não resolveram o problema quando se consegue comunicar-se.",Product,Store,Bad,,
Muitoa rápida a entrega.,,Store,Good,,
entrega rapida e eficiente,,Store,Good,,
Ótimo produto !,Product,,Good,,
Excelente produto e atendimento 10!!,Product,Store,Good,,
devido o visual dele e marca tb..e por ser do estilo da pessoa que ganhou esse presente,Product,,Neutral,,
"Bem funcional, fácil instalação, mas pra mim pelo menos achei um pouco limitado. Mas é uma solução simples, barata e eficiente.",Product,,Good,,
bom cabo... atende bem o usuário caseiro!,Product,,Good,,
òtimo!,Product,,Good,,
"Noa gostei , nao compraria de novo . nao gostei da gola , deveria ser sem o revestinmento .Os outros produtos gostei .Grato",Product,,Bad,,
"Gostei, surtiu o efeito desejado!",Product,,Good,,
Sim muito boa,Product,,Good,,
Ótimo produto. Já tinha a série 16 e este ficou melhor ainda.,Product,,Good,,
Imagem perfeita mesmo com 10m de extensão.,Product,,Good,,
Produto muito bom e de qualidade. ,Product,,Good,,
gostei da calça jeans veste bem.,Product,,Good,,
Linda e com caimento excelente,Product,,Good,,Experience
Acima das expectativas. Recomendo a compra.,Product,,Good,,
Qualidade boa e tamanho ideal pra minha moto. Reco,Product,,Good,,
Ótimo ótima ótimo ótimo otimo,Product,,Good,,
"PRODUTO ÓTIMO, RECOMENTO A TODOS, SÓ TIVE PROBLEMAS COM O CORREIO, QUE DISSERAM QUE ENTREGOU O PRODUTO, E TIVE QUE ABRIR UMA RECLAMAÇÃO E O CORREIO SÓ FOI ENTREGAR 10 DIAS DEPOIS. MAIS RECEBI EM PERFEITO ESTADO.
PROBLEMA RESOLVIDO.",Product,,Good,,
"Perfume forte, onde passa deixa rastro!!",Product,,Good,,Experience
Rápida na entrega!,,Store,Good,,
O prazo para entrega ficou muito alem do prometido,,Store,Bad,,
maravilha,Product,,Good,,
"muito bom, ótimo produto.",Product,,Good,,
Não vi resultado algum...,Product,,Bad,,
Meu casaco nao chegou. Foi cancelado devido a um problema. So comprei por que a vendedora confirmou que tinha.,,Store,Bad,,
Linda pulseira. Material excelente. Recomendo,Product,,Good,,
Aparelho muito bom! Só peca porque não têm display que marca o tempo transcorrido da mídia mas recomendo!,Product,,Good,,
"Excelente lavadora, pratica, silenciosa e muito funcional.",Product,,Good,,
Tb comprei pra minha mãe ela adorou,Product,,Good,,
Muito Bom Gostei bastante da textura.,Product,,Good,,
Muito bom.,Product,,Good,,
INSTALEI NO MESMO DIA.,Product,,Neutral,,
"a parte de tras do vestido fica parecendo que é um forro que nao deveria aparecer, e aparece. deveria ser mais delicado",Product,,Bad,,
"Ótimo produto, recomendo a todos e o prazo de entrega é excelente.",Product,Store,Good,,
"Otima qualidade do produto, muito satisfeito ",Product,,Good,,
"Ótimo produto, já o conhecia, bom tamanho para uma pessoa ou um casal. Recomendo.",Product,,Good,,
